Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
20.08,456.4546752702244,457.46745189772616,7.795503909170542,-7.834988378078993,1.0,508.416761933257,421.9126004096171,9.821316254707877,-6.448834323961681,1.1357639923971468,0.3965891875048029,0.4168835278024479,0.8763078356694765,0.12155068391258876,0.05571359785509256,0.029863840635890315,0.04421246190990216,0.38432423801084514,0.1587673940247371
21.08,456.4546752702244,457.46745189772616,7.795503909170542,-7.834988378078993,1.0,213.27419966255022,342.33334964443503,-1.6852163874249422,-3.346329420835674,1.1322650385515503,-8.350179439364197e-06,2.0914816391604482e-05,1.946928442518417,0.00021490533769871452,-0.0004041176434946013,-0.0018448138658184686,-0.0055613597294467505,-0.0012442894210459492,-5.626145534787727e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.2742198004993,342.3333980898343,-1.685215602319715,-3.346331309545195,1.1322650238411487,-8.403168617243314e-06,2.0981765077470816e-05,1.946928649564878,0.0002453915396739231,-0.0004803224561174285,-0.0018503173221547883,-0.005564628351447732,-0.0012498447768888616,-5.636219000244363e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27424740742603,342.33346514806306,-1.6852145260262756,-3.346333923901094,1.1322650229480964,-8.440445592052753e-06,2.1030584932794814e-05,1.9469288368279263,0.00025184886791563833,-0.000495804854811859,-0.0018510427362398209,-0.005564858106646897,-0.001248004260479776,-5.560610244680716e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27427650339484,342.33353601995844,-1.6852133916805128,-3.3463366869379523,1.1322650248003343,-8.473139429456416e-06,2.10739276504179e-05,1.9469290131918,0.0002533704616817575,-0.0004988548729456276,-0.001850804717504324,-0.005564494870652051,-0.001244779838685367,-5.4714148079737794e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.2743058636498,342.3336076735235,-1.6852122470311965,-3.3463394804492577,1.1322650271214263,-8.503684237180697e-06,2.1114547898954516e-05,1.9469291807950613,0.00025387003394428717,-0.0004993616634187306,-0.001850387009489517,-0.005564031744604406,-0.0012414048911103895,-5.3829922360739716e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.274335238569,342.33367948667524,-1.685211101810176,-3.3463422801822706,1.1322650294470469,-8.532653007305166e-06,2.1153100930264088e-05,1.9469293403816226,0.00025415046173019946,-0.0004993511119039588,-0.0018499499386600193,-0.005563567546248237,-0.0012381272985781244,-5.2980552289081185e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27436457849177,342.33375133112565,-1.685209957953537,-3.3463450811355013,1.1322650316859393,-8.560220255044525e-06,2.118979549354073e-05,1.94692949239809,0.0002543768570187668,-0.0004992382541268019,-0.001849525644581276,-0.005563121388750543,-0.0012349920469951982,-5.216986807018023e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27439387471372,342.3338231798335,-1.6852088158006355,-3.3463478822547166,1.1322650338234763,-8.586473554364352e-06,2.1224743029120116e-05,1.9469296372171774,0.0002545835226964141,-0.000499108005846188,-0.0018491199409954781,-0.0055626962830404155,-0.00123200259530931,-5.1397123389736806e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27442312686534,342.33389502655217,-1.6852076753658738,-3.3463506832963823,1.132265035860614,-8.611479709609375e-06,2.1258031342868905e-05,1.9469297751833656,0.00025477790806928955,-0.0004989776121098811,-0.0018487332652932784,-0.0055622920151209305,-0.0012291541231433405,-5.066073297414532e-05
0.0,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27445233622095,342.33396686933315,-1.6852065365995728,-3.346353484184528,1.1322650378013268,-8.635298853813424e-06,2.1289740224159067e-05,1.9469299066226753,0.0002549619331231568,-0.0004988504480081999,-0.0018483649843885005,-0.005561907755455875,-0.001226440365987341,-4.9959013275229766e-05
0.01,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27448150432812,342.33403870714113,-1.6852053994413982,-3.3463562848787984,1.1322650396500331,-8.657987531006817e-06,2.131994487341527e-05,1.9469300318452207,0.0002551363640968246,-0.0004987270509372742,-0.0018480142801121703,-0.0055615425866625936,-0.0012238550142246298,-4.929032665476546e-05
0.03,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.27097550021284,342.324983518873,-1.6853420857616834,-3.3460032560964152,1.1322579377735766,4.635745297839951e-06,7.948955977592095e-06,1.9469327330133885,-0.020377698997902878,0.05203631931536402,-0.0048595955088342755,-0.003974878127896626,0.0007537272982689755,-0.00010395119316173207
0.05,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.25608608029378,342.28750503172313,-1.6859225699690532,-3.3445421064999272,1.1322630510300835,-1.0596021573128453e-05,2.3550249625278076e-05,1.9469323019015417,-0.033146880061727876,0.08401409900199519,-0.0025379338709485898,-0.005904016965108495,-0.0021287801123770714,-0.00018290658825727933
0.07,214.26105636654162,345.829779741003,-1.646742441850229,-3.4826424850293574,1.0,213.23811157255085,342.2419536911801,-1.6866233305048401,-3.3427662257770026,1.1322646373361789,-9.10185050819791e-06,2.183448127313344e-05,1.9469308245289902,-0.035765849450695976,0.0907041906646904,-0.0019843731781615716,-0.005633138404510189,-0.0014471898904222758,-8.683221214908756e-05
