Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
21.1,288.2705868468837,115.32277611557933,1.2386193702488768,5.503985336624588,1.0,165.83412602736766,271.7313917899229,-3.534731928757596,-0.5938164440515767,1.1322490698395304,-6.898196493588595e-05,2.7681690384078134e-05,2.9076392139108775,-0.013062633226523679,0.0024478100413350377,-0.006014639778200438,0.013478443615397127,-0.003107381562899334,0.0012408629530762032
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.83144492356791,271.73088905257777,-3.534836455221524,-0.5937968441550785,1.1322422419167197,-8.476384241671195e-05,3.548540264956774e-05,2.9076309943158303,0.000595982254359109,-0.000603986825243614,-0.0076353076085163745,0.01531502864064496,-0.004792388585929001,0.001985954140419548
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.83301555472588,271.7313094706541,-3.534775222037978,-0.5938132347233555,1.1322396655654292,-8.920144625038318e-05,3.66894821762557e-05,2.907626568837911,0.0051914399470460275,-0.0013655507299521175,-0.00866776495415316,0.011063897062755342,0.004088726295603967,0.0019301758174877564
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.83617352869845,271.73208248846487,-3.534652104144311,-0.593843371869975,1.132239258228545,-8.898039726424906e-05,3.649814174849532e-05,2.9076233993095113,0.0075915317766887345,-0.002285407885238581,-0.008324757731032672,0.017075515219472093,-0.00751086757564246,0.002407843899291137
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.83990084959856,271.733004439259,-3.5345067894893347,-0.5938793153707196,1.1322384873728428,-9.186091014044115e-05,3.802626347740271e-05,2.907620178941515,0.007752357677725568,-0.0019838472196968054,-0.008967736270995076,0.011540236217969785,0.0035094576930031203,0.002104417864494361
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.84384548108827,271.73395555258406,-3.5343530026866175,-0.5939163958122429,1.1322387953124153,-9.000845530086894e-05,3.694801931197832e-05,2.907617786621647,0.00849828963824074,-0.0024906955592039607,-0.008439750197135339,0.017155668132890357,-0.007512619824180196,0.0024565911415032325
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.84785088471006,271.7349391557552,-3.5341968465999973,-0.5939547429144334,1.1322383260227307,-9.228369555666368e-05,3.8249808514242216e-05,2.9076148079381454,0.008065323358057775,-0.0020557068592465177,-0.009008664185480738,0.011589468915641726,0.003472599671351689,0.00212164146689028
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.85188744434635,271.7359104385538,-3.5340394758539437,-0.5939926096902063,1.132238738321613,-9.014874633311122e-05,3.700476353169267e-05,2.9076125064665526,0.00859235661809742,-0.0025118286404201984,-0.008454660244421068,0.017171719806887406,-0.0075123944036508015,0.0024627098125131397
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.8559170478987,271.736899165629,-3.533882376300244,-0.5940311565547349,1.132238308981854,-9.233990787480417e-05,3.827198305911914e-05,2.907609564119389,0.00807993833939246,-0.00205891394827598,-0.009014326045801432,0.011598804860723498,0.0034739257674410566,0.0021231052272768576
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.85995310177498,271.73787007992854,-3.5337250252719308,-0.5940690089640758,1.1322387355547017,-9.01687958997195e-05,3.700784513447637e-05,2.9076072781488413,0.008578472708446406,-0.002508727345275274,-0.008456418721848059,0.01717968454971597,-0.007512777578852138,0.0024628609588414722
0.0,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.86397324274014,271.7388564684229,-3.533568294630014,-0.5941074646558634,1.1322383110455112,-9.23472000938801e-05,3.826728594170574e-05,2.907604343986233,0.008055107042499938,-0.002053066327185977,-0.009015324508246339,0.011602802378152097,0.003480296882182918,0.002122461155878678
0.02,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.8679966096357,271.73982431335355,-3.5334114382208304,-0.5941451974016992,1.1322387399091312,-9.017291751200026e-05,3.700387767068054e-05,2.9076020634739006,0.008550461276578124,-0.0025024573774281023,-0.008456435826205394,0.01718652873855455,-0.007513264866513331,0.0024622167236047323
0.04,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.8720029229469,271.74080739372175,-3.5332552466687366,-0.594183524121706,1.1322383155891889,-9.234737971092288e-05,3.825842150507975e-05,2.9075991339939637,0.00802526828458035,-0.0020460483607848343,-0.009015709528126322,0.011605975716765022,0.0034874873121824987,0.0021215903081872305
0.06,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.87601211246266,271.7417718301841,-3.5330989429839126,-0.5942211239837856,1.1322387452561216,-9.017266853327964e-05,3.6996885350034126e-05,2.9075968580722273,0.008520891985873774,-0.0024958362914214755,-0.008456203685233244,0.0171934352331435,-0.0075143318088213805,0.002461468529428976
0.08,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.87251140214812,271.7411039121229,-3.533235422918202,-0.5941950842932918,1.1322167593572139,-9.439787886868345e-05,1.443549285683049e-05,2.9075864413183585,-0.03505054634095178,0.0072150904298417026,-0.015047590501738404,0.02299391556636243,-0.010223932766537063,0.0013734637757957455
0.1,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.84287653275416,271.73404479836995,-3.5343907784501303,-0.5939198751801174,1.132229460848385,-0.00010272519391516167,3.72288316967138e-05,2.907581092251146,-0.06988609080837449,0.01689452836994182,-0.01042711655372449,0.018687878100835272,-0.008154635481395797,0.003454247204577284
0.12,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.80265778204324,271.72441070077434,-3.5359587609339864,-0.5935442768333082,1.1322347176762937,-9.628967210170315e-05,3.7257110449762894e-05,2.9075836934639057,-0.08282133439528468,0.020024514489893296,-0.009899806606763796,0.009829254503814076,0.007912174817620797,0.0022431763570469883
0.14,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.75874953647318,271.71392523155544,-3.537670583373366,-0.5931354866103471,1.1322368875885935,-9.095087481008756e-05,3.458548355681807e-05,2.9075830503762923,-0.08705265796233212,0.02096522549584434,-0.009360068155090766,0.00942625241914314,0.007997433928028536,0.0020520617341295865
0.16,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.71354665917906,271.70315414407196,-3.539432878784442,-0.5927155611723952,1.1322376587324812,-8.886858812078423e-05,3.3459095602729915e-05,2.907581202485638,-0.08850842917864664,0.021306165178509327,-0.009157186966461017,0.009126414591742106,0.008266239362032532,0.001967299759692188
0.18,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.660767146637,271.6908855819784,-3.541490559585302,-0.592237254658028,1.132213124750516,-0.0001460266769961275,6.69826635387687e-05,2.9075604125872188,-0.13009086999890546,0.029068890465703177,-0.015915846990045064,0.02739090023612491,-0.01763379025420042,0.0027108522606427996
0.2,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.5828722541543,271.6722036401026,-3.5445273974988583,-0.5915089138441563,1.1322280320107196,-0.00012013553268780678,5.6654272800049684e-05,2.9075665372941613,-0.16449249826776002,0.03877327995928911,-0.011441743006177587,0.017656293750631775,-0.006291800387827441,0.0038486991346378704
0.22,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.49407358098634,271.65095596003886,-3.547989334074607,-0.5906805442510269,1.1322346075529015,-0.00010182425891577904,4.534162399933353e-05,2.907569314362068,-0.17721853234591406,0.04175039393524792,-0.009413850263332442,0.01897790172646291,-0.010545529178691039,0.003341475757418233
0.24,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.4011754570811,271.6287794077597,-3.551611093291185,-0.5898159613161668,1.1322367291611917,-9.117699768934493e-05,3.483712174532819e-05,2.90756802709398,-0.1820573578013184,0.043633478129912924,-0.00869264305826103,0.01530130117438586,-0.0029278738754126995,0.002613383513812721
0.26,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.30680455231067,271.6062979169664,-3.555290270865081,-0.5889394899402097,1.132238289164562,-9.589694195929956e-05,4.434617924041933e-05,2.90756739743083,-0.18393695016858955,0.043178619005382904,-0.008589455710706868,0.01699907619842538,-0.00820898581156241,0.0028494345857332528
0.28,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.205058827988,271.5823812714306,-3.559256965770447,-0.5880070671123037,1.1322074498711123,-0.00015520836099750966,7.16885562138134e-05,2.9075414493204104,-0.22305523397008462,0.05205568953160515,-0.016433012244085658,0.028086261260302385,-0.019276053754865085,0.0037640868608363486
0.3,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,165.07935954041793,271.5523338160341,-3.5641575227907247,-0.5868356263561058,1.1322233975445266,-0.00012746973699905226,5.9604165618463456e-05,2.9075499425849425,-0.2575530855201958,0.06158331992632391,-0.012501537381266315,0.011827599147032313,0.005273805947685199,0.003217559838415394
0.32,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,164.94277066633109,271.51965107349605,-3.5694826250943037,-0.5855614453604687,1.1322323715283484,-0.00010841864893955857,5.168653793580744e-05,2.9075534410371118,-0.2708947100336149,0.06420580451805455,-0.010212240473315863,0.013091174681028417,-0.0002310685505650241,0.002794859827712108
0.34,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,164.8018316620334,271.4860273454493,-3.5749773231176056,-0.5842505787699541,1.1322358534709491,-0.00010071763873686065,4.797852067540795e-05,2.9075528075612014,-0.27607459209235696,0.06534394973641384,-0.009112308423335764,0.013580629605286408,-0.002760247488684511,0.002629159317279638
0.36,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,164.6592698965457,271.452021376797,-3.580535286684378,-0.5829248100115793,1.1322376407637398,-9.479555432913194e-05,4.4473488318168466e-05,2.9075511521410133,-0.27772106046173334,0.06560049776802927,-0.00831048108975862,0.015789393238301298,-0.008083354005450632,0.0029086872034818113
0.38,170.33721229615094,272.4893999874381,-3.35917300989665,-0.6233684205628887,1.0,164.51608750340495,271.4179634647783,-3.5861174462610155,-0.5815970161706944,1.1322375978040589,-0.00010400062407682567,5.283888626287155e-05,2.9075462064991155,-0.2781253024362212,0.06680090086666433,-0.007000171214036385,0.010513458306811132,-0.001790842033050531,0.0023570229701435574
