Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
21.04,284.322093673883,190.86689256446857,1.0846820145763338,2.5587956115216937,1.0,489.7914719339322,291.5315748752944,9.09518409099151,-1.365753406444226,0.6304559588533175,0.004148373533060474,0.004496663267602634,2.700954793674267,-0.018891764003644382,0.04814317170431466,-0.010350183645051072,-0.10720022664025226,-0.0450797271285669,0.09610403052507135
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7829802619723,291.50835532109977,9.094853031655838,-1.3648481606666583,0.6305721736590881,0.006106316471005654,0.006701376914974895,2.702603437535016,-0.015074160532585843,0.04825782285910021,-0.008518907183832225,-0.14128341323572835,-0.06264673099332706,0.09012078974513957
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7754340115237,291.48481775553967,9.094558830858622,-1.3639305167851727,0.6307183784819609,0.008590023751295152,0.009490364800258078,2.704100151126005,-0.014267152536712652,0.04888434921654584,-0.006416594325858645,-0.1777756293147987,-0.08067181793688864,0.07978044504785242
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7678160856836,291.46069364081336,9.094261835699164,-1.3629900054897994,0.6308940820306698,0.011621788932938274,0.012886289164755519,2.7054055925756026,-0.014792703148608612,0.05006285938284766,-0.0043069278515022475,-0.21548765055029187,-0.09874754649651278,0.0686217752223936
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.75967235363345,291.435707591073,9.093944341272259,-1.3620158904901754,0.6310993855578397,0.015215179298413827,0.016904378057981433,2.7065251080308745,-0.015960603798625524,0.051836993892596585,-0.0022596936474243053,-0.2540943888821091,-0.11687533983885295,0.05810840314233806
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7507715506531,291.4095641940296,9.093597331409478,-1.360996654737995,0.6313344899083541,0.01938336930553786,0.021559315077936406,2.7074832265979887,-0.017484500259743546,0.054240435522016156,-0.00028715741295749775,-0.2936724268452643,-0.13513937679639365,0.04880689522476727
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7409765805345,291.38195357151835,9.093215461229416,-1.3599202172131912,0.6315996717008733,0.024142628309558267,0.026868886162304765,2.7083124378402084,-0.019247986154529995,0.0572930748387189,0.0016164441650258418,-0.3344805442871866,-0.15368521742705063,0.040873049920461126
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7301847850646,291.35255703763573,9.092794728462557,-1.358774153514064,0.631895335690508,0.029514205375182265,0.03285596022172141,2.7090476985373955,-0.021211321892298077,0.06100518484070519,0.0034641483320499503,-0.37687407918663074,-0.17268646090170356,0.03425712704384448
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.71830236287354,291.3210512423707,9.092331476135422,-1.3575458574023658,0.63222203598961,0.03552538671771758,0.039549559242894404,2.7097239116863236,-0.023367623877279267,0.06538046206716228,0.005271267591370279,-0.4212624835728288,-0.19233647327928172,0.02880963095043824
0.0,490.27445243850855,292.79935223479487,9.11401374029273,-1.4151794243584739,1.0,489.7052333264166,291.28711029983185,9.091821962043532,-1.3562226237751211,0.6325804744651224,0.0422101873225022,0.046985463171992724,2.710374963340431,-0.025724238487670626,0.07042097627793908,0.007053659003422561,-0.4680857722639525,-0.2128412198435706,0.024332623091267915
