Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
20.03,460.83824334492175,260.33041230365393,7.966403249314688,-0.14933381300794935,1.0,449.6239841643634,266.45434634740843,7.529200162353347,-0.3880836782615367,0.5429524937707301,0.0012491629414352209,-0.35861098543529885,3.101429002437243,-0.1475331328653026,-0.006331560390509014,-0.14462798210430508,0.12106616719204492,0.4765976250142097,0.201342390485615
21.03,460.83824334492175,260.33041230365393,7.966403249314688,-0.14933381300794935,1.0,52.353940407198124,289.7634402686232,-7.958910705372393,-1.296820283377123,0.3557524797753795,-0.007987977396642488,-0.004576092762436743,2.7245517523175455,-0.00584432378080982,0.015362874929702647,-0.009860066062105955,-0.04440812317247761,0.13058160950026443,-0.00042207901349015486
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.35785720725319,289.7585420933975,-7.95875800361586,-1.2966293213800215,0.3557606554374916,-0.006875633660665942,-0.0060817876920920295,2.7246045203804488,0.012081277766315178,-0.004661385034984165,-0.011961881522989472,-0.004307669065028935,-0.028214467231698615,0.01064983305745765
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.361378324573344,289.76100907411256,-7.958620728086809,-1.2967254999654034,0.3557390432902352,-0.0069703804519137555,-0.00595196960039202,2.724672928880585,0.008923029940041325,-0.0037760423739531643,-0.012403355510428,-0.0028084774597688985,-0.029433714963282155,-0.004101187081435903
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.365131475923455,289.76267338522763,-7.958474406396746,-1.2967903853889915,0.355738640483272,-0.006970439328067074,-0.005954151149586003,2.7246703877441574,0.00860808614152434,-0.0035697679563178597,-0.01425439481743774,-0.0077632895962973045,-0.005827839208973593,-0.0005123777274379186
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.36908568738474,289.76441456078504,-7.958320246105858,-1.2968582674769988,0.35573951399765336,-0.0069693239149491255,-0.005954859416381786,2.724673504331747,0.009643552005796325,-0.004450663064339864,-0.012635298461615447,-0.002395798803329165,-0.03006483501171868,-0.0027693280360309882
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.37307449441258,289.7662146821781,-7.958164737059938,-1.2969284476482696,0.35573839304977833,-0.006970877747010481,-0.005953569334580659,2.724677196156154,0.008899891579336587,-0.0036610045695851944,-0.014300103600968587,-0.007744889375395912,-0.00565643835733254,-0.0005616893991710887
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.37711111450095,289.7679900655601,-7.958007363957078,-1.2969976633746643,0.3557394356697865,-0.006969529924184842,-0.0059545909597570725,2.724680147717378,0.009722381279061528,-0.00448255175894319,-0.01265669982099388,-0.002354461741295289,-0.03008715564488241,-0.0027662339671760293
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.381118932231594,289.76979745912774,-7.957851113753154,-1.2970681270615119,0.3557383727586227,-0.006970993137047931,-0.005953399450468228,2.7246838368591324,0.008905002407847208,-0.0036640547862741347,-0.014311498527686848,-0.007717278707093234,-0.005662219115147471,-0.0005680653247999606
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.38515252783178,289.7715710792358,-7.957693858564063,-1.2971372740442793,0.35573943312832584,-0.006969603499739635,-0.005954461009968578,2.7246867941508026,0.009706174546741345,-0.004472624318721474,-0.01266192164842561,-0.002334221410686467,-0.03009791285600531,-0.0027685885932397765
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.38914950194495,289.77337357358203,-7.957538031113257,-1.297207546728344,0.35573837704336597,-0.006971074724684639,-0.005953261898962499,2.7246904778289025,0.00887538460505111,-0.0036525390829312836,-0.014317712038913749,-0.0076964735904482525,-0.005665901972367302,-0.0005745641189312401
0.0,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.39316960817371,289.7751410062643,-7.957381301825587,-1.2972764524859364,0.3557394395437464,-0.006969665274365671,-0.005954343179043124,2.7246934379212138,0.0096781250469616,-0.004457581343507726,-0.012665284711115145,-0.002316537846026169,-0.030107522367830115,-0.0027709808775477833
0.02,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.39715182072763,289.7769370247066,-7.9572260498741665,-1.2973464726981137,0.3557383848557612,-0.006971153425540342,-0.005953127059446641,2.724697116971169,0.008840021668788419,-0.0036385200883740543,-0.014323006561895453,-0.00767629883697207,-0.005670403854025183,-0.0005809629881639179
0.04,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.401153942478444,289.77869642382757,-7.957070021735733,-1.2974150652564362,0.35573944795093165,-0.0069697058528285704,-0.005954250783726186,2.7247000862239448,0.009640581664481203,-0.004438256634617617,-0.01266633903759088,-0.0022988734102193566,-0.03012431558894777,-0.0027742178776724363
0.06,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.4051168102018,289.780483833315,-7.956915523968741,-1.2974847498368396,0.35573839599043844,-0.006971229331649798,-0.005952991989087626,2.7247037560686276,0.008798145522466322,-0.0036213082868412376,-0.014326753798829079,-0.007655816995828492,-0.005684157560380354,-0.0005885360902406211
0.08,51.490334266852344,290.4827548867394,-7.992579560746497,-1.3248637382744395,1.0,52.39460964859311,289.77623402074414,-7.957325159898904,-1.297319065136224,0.35571432423155636,-0.006982667765134721,-0.005951404556518844,2.7247016821781798,-0.04357147453512419,0.01931260026520378,-0.018477802526998325,0.0056623865107224116,-0.0342666282607383,-0.001494913781618621
