Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
21.09,473.69751942866884,2.952311508144763,8.46773954887598,9.884900136134707,1.0,379.8807698603035,172.1350136626076,4.810166466288635,3.2890832880075,0.5420766310701233,7.797788149065316e-07,0.007654672701573597,-2.081176813795259,3.492132291800227e-05,7.893408986754414e-05,1.4200218373979897e-05,-0.00011883157473739987,-7.213220268186725e-05,1.6081108039093718e-05
0.0,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8807874020282,172.13498381403454,4.81016715017654,3.28908445169456,0.5420766156072885,9.066929733045698e-07,0.007654807428865091,-2.0811768491095695,1.608621429461981e-05,4.5979119108514055e-05,1.4547378606664318e-05,-0.0001239045626693245,-6.604468544855815e-05,1.4397841253952838e-05
0.0,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8807979359837,172.13496633046228,4.810167560857065,3.28908513331531,0.5420766105538318,9.751780303150553e-07,0.007654883819276845,-2.081176914355504,6.320713742389286e-06,2.8459368774443416e-05,1.5288409425886823e-05,-0.00012200749398874783,-6.327841916473255e-05,1.3134129986289117e-05
0.0,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8808047491939,172.13495538914043,4.810167826479294,3.2890855598775657,0.5420766105579415,1.0147176378704567e-06,0.0076549311020705346,-2.0811769939570777,1.4241594622092463e-06,1.925343383553243e-05,1.6200618085450613e-05,-0.00011680259131309035,-6.216241402104674e-05,1.2197478713159054e-05
0.0,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.88080955968906,172.13494795111893,4.810168014022965,3.2890858498589113,0.5420766129464782,1.0399139238219243e-06,0.007654963804533294,-2.0811770792021766,-1.0077909954793262e-06,1.4272978348565564e-05,1.7175828010061812e-05,-0.00011013159175632231,-6.184825283386465e-05,1.1456914511746316e-05
0.0,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.88081323230415,172.1349424882234,4.81016815720484,3.289086062837294,0.5420766164088117,1.0579180739015333e-06,0.007654989058290335,-2.081177165638023,-2.221254050311977e-06,1.13968490327101e-05,1.8162123473440768e-05,-0.00010289740336444226,-6.191671578739565e-05,1.0828021169008948e-05
0.01,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8808161978426,172.13493824010303,4.810168272820374,3.2890862284560227,0.5420766203087188,1.0722190006395852e-06,0.007655010350784681,-2.081177251096553,-2.8379729810028713e-06,9.565920290049395e-06,1.9135001408547208e-05,-9.553569458136799e-05,-6.216309678171417e-05,1.0264614647318572e-05
0.01,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8808186720572,172.13493482664416,4.810168369280982,3.2890863615343418,0.5420766243399047,1.084519154375834e-06,0.007655029389363545,-2.081177334567712,-3.163274837070712e-06,8.2595163443599e-06,2.008325904016717e-05,-8.825311291185377e-05,-6.2488055449128e-05,9.74278584303178e-06
0.01,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8808207652611,172.13493205409716,4.810168450887372,3.2890864696258415,0.5420766283566144,1.0956522111375358e-06,0.007655047014945473,-2.0811774156131877,-3.3460836889332204e-06,7.223159251490958e-06,2.100212491976284e-05,-8.114486574621332e-05,-6.284362330770933e-05,9.250324520241684e-06
0.01,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.88082253623037,172.1349298197708,4.810168519931009,3.2890865567340826,0.5420766322909839,1.106029796227992e-06,0.007655063647222805,-2.0811774940727616,-3.4588340747442637e-06,6.332575280419507e-06,2.1889923897777527e-05,-7.425217988715966e-05,-6.320679584955235e-05,8.780910155438687e-06
0.01,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.88082401851216,172.13492806552534,4.810168577719771,3.289086625125717,0.5420766361128513,1.115858494121601e-06,0.007655079501049491,-2.081177569919833,-3.536724926694668e-06,5.526893007848835e-06,2.274645917030926e-05,-6.759025743307882e-05,-6.356667869196354e-05,8.33114117202753e-06
0.02,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.88082523322436,172.13492675514792,4.810168625076974,3.2890866762125572,0.5420766398102438,1.1252451770728382e-06,0.007655094691495836,-2.0811776431908613,-3.596866974031858e-06,4.7760593865692e-06,2.3572228539033242e-05,-6.116184977478432e-05,-6.39182432861977e-05,7.899054564985871e-06
0.04,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8808261952785,172.13492586335545,4.810168662583954,3.289086710980295,0.5420766433799141,1.1342481125729222e-06,0.00765510928483822,-2.081177713951129,-3.64758981804881e-06,4.064996733001913e-06,2.4368044713252463e-05,-5.496383820481732e-05,-6.425929726331104e-05,7.483397120636498e-06
0.06,378.52537256535544,170.41969934075172,4.757324466485592,3.3559571407114337,1.0,379.8808269164042,172.13492537044874,4.810168690698021,3.2890867301969307,0.5420766468227535,1.1429017627254216e-06,0.007655123323307191,-2.081177782278159,-3.692963042407764e-06,3.385911348047468e-06,2.513485245597352e-05,-4.8990419838423064e-05,-6.45890151157978e-05,7.08327565923802e-06
