Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
21.03,95.88250856750936,54.971042821656454,-6.261890504190668,7.856879422157643,1.0,421.2009588570983,444.91512163076817,6.421090013921963,-7.345618777027997,0.23030323283333876,0.03861629725802324,0.05946461501153261,0.5386060314559563,0.10134825142822658,0.03922789027726498,0.0071711905343296006,0.05963118195685427,0.29354949645555495,0.06643261080104791
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.23902516697433,444.9017822696463,6.422574080583791,-7.345098723962817,0.23064165137750803,0.03902560681016065,0.05961566887447884,0.5384811377915053,0.042320507174567194,0.020202438722774,-0.001742186477443914,0.02585194857267445,-0.0093618077987213,0.00908185709085797
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.24828274529915,444.89598398876257,6.422934999816731,-7.344872670127197,0.23072339471477232,0.03917594379646436,0.05972998572243017,0.5384607007805287,0.008642737803100823,0.003865536264313867,-0.010002263959887927,-0.0010295934857789523,-0.024297866736503065,0.008878761957584884
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.24810201179383,444.89580752804113,6.422927953676174,-7.344865790566906,0.2307226191082109,0.03917534658194311,0.0597391873757745,0.5384557734429557,-0.0013375717665535772,-0.001808097698880502,-0.012437144153622097,-0.008204631321518262,-0.027587613676587117,0.00852123228888633
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.24522110697114,444.89719489570916,6.4228156376986805,-7.344919878975015,0.23069783379936115,0.03912106009812371,0.059707559571346984,0.5384537067201611,-0.004101546273329388,-0.0032411377553926944,-0.013119003570728031,-0.010202038612619096,-0.028517165061695198,0.008583671463389729
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.23766114611135,444.9011464446511,6.422520902382507,-7.345073935463981,0.23063177836455942,0.03897698830200511,0.05961168597147396,0.5384547990652625,-0.01696632210917854,-0.009755881894614129,-0.015948289100586946,-0.011661030894765008,-0.035919203752241204,0.008899431173805537
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.2264278325113,444.90679143627517,6.422082956433189,-7.345294013110144,0.23053465285361682,0.03876775202312259,0.059484717633690745,0.5384450937119729,-0.020710241367036218,-0.011764667594302634,-0.016796070480446873,-0.014454578199320577,-0.0369133790788429,0.008741874355622329
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.2142139630511,444.9130108722413,6.421606782185231,-7.345536486247223,0.23042875142381747,0.038538884162401636,0.0593425509759938,0.5384375201567599,-0.02221089784498858,-0.012719118719473593,-0.017644797101418547,-0.01501661765671063,-0.027359861141249074,0.008435404623081028
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.20182869039314,444.92315380273754,6.421123925551388,-7.345931922134018,0.2303112486326203,0.03943837445947786,0.06073828076598152,0.5384739143345975,-0.01917104231063195,-0.025077030849207406,-0.01836216475716145,-0.007217441505487572,0.15180777860582012,0.007016806061015962
0.0,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.19510963067506,444.9382423603073,6.420861973905458,-7.346520169992489,0.23022675052659208,0.042466459766741536,0.06490056200732466,0.5386587891317038,-0.00456752197742305,-0.031877362350140645,-0.015957827697716396,0.011318723000030145,0.32606609966832406,0.005602176831780074
0.01,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.19686959436757,444.9564497883415,6.420930588474371,-7.347230011241382,0.2301958003113318,0.04764421617283883,0.07182711638547848,0.5390078233210565,0.012559035758237077,-0.03711016955855736,-0.01323316445818581,0.03213553217128451,0.501307404541814,0.003990265009017407
0.03,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.2042437296339,444.9700119199437,6.421218079128028,-7.347758749315547,0.2302309579827544,0.04854593654914204,0.07316507242722545,0.5391671390842078,-0.0016010671391350827,-0.010075617531568994,-0.01236320243781429,0.00453372678374189,-0.03047155609328988,0.007903766392520755
0.06,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.19628690875584,444.9729812404718,6.4209078716863885,-7.347874512299097,0.23015764505913483,0.048368103060521785,0.07306635888732205,0.5391314894612046,-0.017084961992211278,-0.009343024666437515,-0.016717180969230402,-0.013349662018909761,-0.03288895327086602,0.01073605028142734
0.09,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.18544434762435,444.97848589688806,6.4204851597514345,-7.348089118787058,0.2300636510527918,0.04817688755183242,0.07295838781828966,0.5391307925951598,-0.01989773254328003,-0.0112512432444518,-0.017476169579945397,-0.014997575593026363,-0.03276396413397014,0.0101978733020976
0.11,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.1738500629802,444.98441269366685,6.420033140856925,-7.34832018298896,0.2299633940798286,0.047971261299916385,0.07283914644545997,0.5391250091972665,-0.020672744031429068,-0.011622381768889682,-0.017622748099613103,-0.01550290115056369,-0.03250252994953756,0.010069978998039013
0.14,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.1832503109171,444.97754539034594,6.420399622257977,-7.348052451865339,0.23004766107695193,0.04822238868648704,0.07299773814125594,0.5388492828868638,0.04544210481122669,0.025837144600845824,-0.004283722513489683,-0.008102567354687097,0.030758413290527104,-0.0064681274140220004
0.16,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.2177519235041,444.96055142641563,6.42174471436663,-7.347389919158505,0.23034818300642873,0.04881234776432803,0.07331591353492724,0.5389899873511375,0.08189452125034917,0.040381441497373605,0.00519846772291542,0.006178564257282955,0.028235523975794846,0.0070406581889935205
0.19,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.27092969122674,444.94264522592863,6.423817921685252,-7.34669182167363,0.23076352791767674,0.04788277542542605,0.07158030950489441,0.5384746424754525,0.08687140508395845,0.035830491650572116,-0.0008190144446512818,0.016070316720786328,0.11840292602294925,0.021231660984267244
0.21,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.33139457520986,444.9317280020793,6.4261752271036965,-7.346266198911471,0.23126958270379583,0.04706272921981411,0.07012977555891044,0.5377983797531737,0.09359793830163583,0.0301918985789806,0.000548128024952561,0.027458737778367194,0.20200516517317832,0.014631835332291045
0.24,415.12250915442013,446.55828163715296,6.184113417326319,-7.409679595990369,1.0,421.396754853052,444.9218594315322,6.428723386083899,-7.345881459318996,0.23181259491075937,0.046060953117979316,0.06845597694155917,0.5370981758218648,0.09990450816078,0.033467693639891695,-0.0006334771523716313,0.04434501051009181,0.16402119945707588,0.008516485951892114
