Time,IRIP_X,IRIP_Y,IP_X,IP_Y,IP_Z,IRCP_X,IRCP_Y,CP_X,CP_Y,CP_Z,OE_A,OE_B,OE_G,TLV_X,TLV_Y,TLV_Z,TAV_X,TAV_Y,TAV_Z
21.02,412.13402958242233,401.2100375726173,6.0676034924921005,-5.641716864429524,1.0,479.6112231223089,56.79837934770605,8.698293299115358,7.785638232058243,0.6339520963309377,0.04473563071521416,-0.06202381057568431,-0.5596834806983281,0.18842263538154713,-0.09293148627025458,-0.01681767470605443,-0.0826878992268926,0.01429955957359703,0.041688100831701304
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.6840224352684,56.84434730164895,8.70113147895783,7.783846109097507,0.6349564098216293,0.04637244975292313,-0.061314088626493686,-0.5588980575946246,0.11422340060044377,-0.0853625412003105,-0.003855423629120406,-0.006241142102980313,-0.03445594580881611,0.026826388542308906
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.7349091572792,56.88227316367692,8.703115366755526,7.782367517985305,0.6351188211577846,0.047405994562648254,-0.06320525183691138,-0.5589342090049461,0.08993197974650737,-0.055030831008898745,-0.0026756569983359723,-0.011491843315291468,-0.014283326653467477,-0.004212357734048839
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.7800313707268,56.908921449591446,8.704874517377265,7.781328598456474,0.6352399712765993,0.04719718158441437,-0.0638345325456509,-0.5589202478887745,0.08490198797002742,-0.054203788531159834,-0.0011739669801437613,-0.00864236738367556,-0.0038338129537709258,-0.005633342040927802
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.82347122550925,56.93503688286699,8.706568078967225,7.780310452909669,0.6353161393319608,0.046905079719420234,-0.06449373175452722,-0.5589125774049614,0.08453608319686094,-0.04929467742614518,-0.007563208220463535,-0.02712860975674656,0.0061340967028460265,-0.00598567211831565
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.8619550278232,56.95885602916141,8.708068422137359,7.7793818312217775,0.6354183805379778,0.04680145461126462,-0.06503030040053459,-0.5589781627918324,0.050518469543306986,-0.034330984632655465,-0.007335477029469254,0.007756077877241037,0.01758255066516818,-0.011807915048050538
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.8774542530134,56.969362476512096,8.708672680429375,7.77897222313793,0.6343927534276635,0.04681037720758635,-0.06109994670399794,-0.5590492860380314,0.023087124144700197,-0.014500513779506998,-0.10945997062943508,0.2206686341643982,0.3435689534867836,0.003169099488438131
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.88774478491376,56.98974559864362,8.709073870756871,7.778177559507071,0.6333670514471091,0.05128789279378789,-0.05146846362761159,-0.5589563898561182,0.00997185542550278,-0.0726810947402858,-0.010816985392908506,0.5379552866816948,0.2211630081981288,0.04440351314513173
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.89458403685273,57.029294633960006,8.709340508259364,7.776635686785185,0.6326559603423384,0.05661033610948762,-0.040574522568884476,-0.5582505461342219,0.024270269434480043,-0.109618142956938,-0.09725046959968128,0.03265157135638175,0.4297757100195285,0.0516311421328896
0.0,476.38751099731326,56.06090762158806,8.572612514515136,7.814389566409822,1.0,479.90714951584954,57.09623339069809,8.709830390481462,7.774025988666741,0.6288297615839712,0.04701070124271506,-0.036394317786263994,-0.5573641306679179,0.022918442885511682,-0.13957160769091448,-0.280313236479791,-0.4502224204044501,0.43381712222099456,0.004553222621118471
